"sample_id","state_label","T2_z","IFN_z","repair_ECM_z"
"HR1732","E1_T2_high_IFN_low",0.702855970705719,-1.2437290003531,-1.31060076666297
"HR1733","E2_T2_low",0.00449480296906908,0.340670936505504,0.213600519319484
"HR1734","E1_T2_high_IFN_low",1.37909938696016,-1.05693546663037,-1.95043680516823
"HR1735","E1_T2_high_IFN_low",-0.14275842812562,0.228597919382496,-1.12253223830592
"HR1736","E1_T2_high_IFN_low",0.994051972547173,1.43776788123713,-0.587476477148367
"HR1737","E1_T2_high_IFN_low",1.82783255058267,-0.885421302217663,-0.418988266332087
"HR1738","E1_T2_high_IFN_low",1.92071178178935,-0.7837944337874,-0.342761863216695
"HR1739","E2_T2_low",-0.928188683638326,-0.0365683891866273,1.60280718661322
"HR1740","E1_T2_high_IFN_low",0.0734436307356203,-1.05716375035142,0.139776322800298
"HR1741","E1_T2_high_IFN_low",0.448753451398443,-0.468071995269804,-0.409092456023858
"HR1742","E1_T2_high_IFN_low",0.922907537571386,-0.306346199446893,-0.409524959192725
"HR1743","E2_T2_low",-1.12525870542009,0.122646877666592,0.612027404517094
"HR1744","E2_T2_low",-1.42542820792509,0.970064714377916,0.719777265484738
"HR1745","E2_T2_low",-1.3181159903848,-0.552096679357564,0.630419347992727
"HR1746","E1_T2_high_IFN_low",1.88549414107728,-0.335815439863575,-0.642496962131069
"HR1747","E1_T2_high_IFN_low",1.26003839030552,-0.063702126160974,-1.27250786602327
"HR1748","E1_T2_high_IFN_low",1.45557969540837,-0.513886837767723,-0.750290202692016
"HR1749","E2_T2_low",-0.975701871066131,-0.218373556712987,-1.37050014181477
"HR1750","E1_T2_high_IFN_low",0.762595631118021,-0.378648957773212,-1.34344744816521
"HR1751","E2_T2_low",-1.03703234833518,0.144036938353912,1.84887864173494
"HR1752","E2_T2_low",-0.865896345114168,0.046569610355217,-1.00204408334308
"HR1753","E1_T2_high_IFN_low",1.25784325477248,0.0206004242136881,0.962375220582908
"HR1755","E2_T2_low",-0.987124062898036,-0.163491441269836,0.916738898823522
"HR1756","E2_T2_low",-1.25498020882467,-0.253506726029811,0.295449810442284
"HR1757","E2_T2_low",-1.0102244266519,0.204125770586064,0.809675648471909
"HR1758","E2_T2_low",-0.853844365045183,-0.516361594338812,0.0592689992666519
"HR1759","E1_T2_high_IFN_low",-0.28240156238655,-0.0979532997821762,-0.782542244248434
"HR1760","E2_T2_low",-1.49398736489798,0.707474594034849,0.403769801454245
"HR1761","E2_T2_low",-0.62354963551704,-0.920031960920842,-0.18754305912754
"HR1762","E1_T2_high_IFN_low",0.508531587655213,-6.00784940417103e-05,-0.967965085492865
"HR1763","E2_T2_low",-1.34818992530508,-0.430108108170167,-0.0822696474580267
"HR1764","E3_IFN_high_repair_high",-0.52816251220346,1.31030274558746,0.515574510880711
"HR1765","E1_T2_high_IFN_low",-0.168357106209337,-0.0141372858591399,-1.16453017464154
"HR1766","E2_T2_low",-1.00506605463352,0.0859918692314413,0.532303855747495
"HR1767","E1_T2_high_IFN_low",-0.0409547605597427,-0.290575885348736,-0.0215866097193965
"HR1768","E2_T2_low",-1.16153033088693,0.779645369299078,0.258068938784203
"HR1769","E1_T2_high_IFN_low",0.0792327104695386,-0.468442420824335,-0.0856859391686018
