probe_id	gene_symbol	gene_title	entrez_id	present_in_series	reliable_symbol	included_before_collapse	overall_mean_expression	tie_rule
206834_at	HBD	hemoglobin, delta	3045	TRUE	TRUE	TRUE	3.4465276369375	highest overall mean; lexical probe_id if exact mean tie
217683_at	HBE1	hemoglobin, epsilon 1	3046	TRUE	TRUE	TRUE	2.5886522069375	highest overall mean; lexical probe_id if exact mean tie
203821_at	HBEGF	heparin-binding EGF-like growth factor	1839	TRUE	TRUE	TRUE	3.026310618125	highest overall mean; lexical probe_id if exact mean tie
209102_s_at	HBP1	HMG-box transcription factor 1	26959	TRUE	TRUE	TRUE	5.3511169006875	highest overall mean; lexical probe_id if exact mean tie
220807_at	HBQ1	hemoglobin, theta 1	3049	TRUE	TRUE	TRUE	1.8257771136875	highest overall mean; lexical probe_id if exact mean tie
209314_s_at	HBS1L	HBS1-like translational GTPase	10767	TRUE	TRUE	TRUE	4.2050657046875	highest overall mean; lexical probe_id if exact mean tie
206647_at	HBZ	hemoglobin, zeta	3050	TRUE	TRUE	TRUE	2.28228770275	highest overall mean; lexical probe_id if exact mean tie
205220_at	HCAR3	hydroxycarboxylic acid receptor 3	8843	TRUE	TRUE	TRUE	6.8259052286875	highest overall mean; lexical probe_id if exact mean tie
203746_s_at	HCCS	holocytochrome c synthase	3052	TRUE	TRUE	TRUE	4.67119740225	highest overall mean; lexical probe_id if exact mean tie
202474_s_at	HCFC1	host cell factor C1	3054	TRUE	TRUE	TRUE	3.0452233833125	highest overall mean; lexical probe_id if exact mean tie
218537_at	HCFC1R1	host cell factor C1 regulator 1 (XPO1 dependent)	54985	TRUE	TRUE	TRUE	3.6719466814375	highest overall mean; lexical probe_id if exact mean tie
219484_at	HCFC2	host cell factor C2	29915	TRUE	TRUE	TRUE	3.119442536	highest overall mean; lexical probe_id if exact mean tie
216527_at	HCG18	HLA complex group 18 (non-protein coding)	414777	TRUE	TRUE	TRUE	3.4971241356875	highest overall mean; lexical probe_id if exact mean tie
214186_s_at	HCG26	HLA complex group 26 (non-protein coding)	352961	TRUE	TRUE	TRUE	3.331996015375	highest overall mean; lexical probe_id if exact mean tie
206685_at	HCG4	HLA complex group 4 (non-protein coding)	54435	TRUE	TRUE	TRUE	2.62847686725	highest overall mean; lexical probe_id if exact mean tie
215973_at	HCG4B	HLA complex group 4B (non-protein coding)	80868	TRUE	TRUE	TRUE	2.4065106635625	highest overall mean; lexical probe_id if exact mean tie
208287_at	HCG9	HLA complex group 9 (non-protein coding)	10255	TRUE	TRUE	TRUE	3.0211373003125	highest overall mean; lexical probe_id if exact mean tie
208018_s_at	HCK	HCK proto-oncogene, Src family tyrosine kinase	3055	TRUE	TRUE	TRUE	4.8281870518125	highest overall mean; lexical probe_id if exact mean tie
202957_at	HCLS1	hematopoietic cell-specific Lyn substrate 1	3059	TRUE	TRUE	TRUE	3.869982033125	highest overall mean; lexical probe_id if exact mean tie
207592_s_at	HCN2	hyperpolarization activated cyclic nucleotide-gated potassium channel 2	610	TRUE	TRUE	TRUE	2.9116548966875	highest overall mean; lexical probe_id if exact mean tie
206946_at	HCN4	hyperpolarization activated cyclic nucleotide-gated potassium channel 4	10021	TRUE	TRUE	TRUE	2.20483786525	highest overall mean; lexical probe_id if exact mean tie
206082_at	HCP5	HLA complex P5 (non-protein coding)	10866	TRUE	TRUE	TRUE	5.1162510613125	highest overall mean; lexical probe_id if exact mean tie
216174_at	HCRP1	hepatocellular carcinoma-related HCRP1	387535	TRUE	TRUE	TRUE	2.672449488125	highest overall mean; lexical probe_id if exact mean tie
207642_at	HCRT	hypocretin (orexin) neuropeptide precursor	3060	TRUE	TRUE	TRUE	2.121638789375	highest overall mean; lexical probe_id if exact mean tie
207619_at	HCRTR1	hypocretin (orexin) receptor 1	3061	TRUE	TRUE	TRUE	2.8210539658125	highest overall mean; lexical probe_id if exact mean tie
207393_at	HCRTR2	hypocretin (orexin) receptor 2	3062	TRUE	TRUE	TRUE	2.6402702868125	highest overall mean; lexical probe_id if exact mean tie
201209_at	HDAC1	histone deacetylase 1	3065	TRUE	TRUE	TRUE	6.7859300445625	highest overall mean; lexical probe_id if exact mean tie
219847_at	HDAC11	histone deacetylase 11	79885	TRUE	TRUE	TRUE	2.2151692649375	highest overall mean; lexical probe_id if exact mean tie
201833_at	HDAC2	histone deacetylase 2	3066	TRUE	TRUE	TRUE	6.1274964695	highest overall mean; lexical probe_id if exact mean tie
216326_s_at	HDAC3	histone deacetylase 3	8841	TRUE	TRUE	TRUE	4.619709494625	highest overall mean; lexical probe_id if exact mean tie
204225_at	HDAC4	histone deacetylase 4	9759	TRUE	TRUE	TRUE	2.648144805625	highest overall mean; lexical probe_id if exact mean tie
202455_at	HDAC5	histone deacetylase 5	10014	TRUE	TRUE	TRUE	2.4691771438125	highest overall mean; lexical probe_id if exact mean tie
206846_s_at	HDAC6	histone deacetylase 6	10013	TRUE	TRUE	TRUE	3.73875118225	highest overall mean; lexical probe_id if exact mean tie
217937_s_at	HDAC7	histone deacetylase 7	51564	TRUE	TRUE	TRUE	3.7303056599375	highest overall mean; lexical probe_id if exact mean tie
205659_at	HDAC9	histone deacetylase 9	9734	TRUE	TRUE	TRUE	4.06704622475	highest overall mean; lexical probe_id if exact mean tie
207067_s_at	HDC	histidine decarboxylase	3067	TRUE	TRUE	TRUE	2.398431024875	highest overall mean; lexical probe_id if exact mean tie
203259_s_at	HDDC2	HD domain containing 2	51020	TRUE	TRUE	TRUE	5.7617607689375	highest overall mean; lexical probe_id if exact mean tie
200896_x_at	HDGF	hepatoma-derived growth factor	3068	TRUE	TRUE	TRUE	7.4733608369375	highest overall mean; lexical probe_id if exact mean tie
209524_at	HDGFRP3	hepatoma-derived growth factor, related protein 3	50810	TRUE	TRUE	TRUE	3.873318416125	highest overall mean; lexical probe_id if exact mean tie
203974_at	HDHD1	haloacid dehalogenase-like hydrolase domain containing 1	8226	TRUE	TRUE	TRUE	6.1572421093125	highest overall mean; lexical probe_id if exact mean tie
221256_s_at	HDHD3	haloacid dehalogenase-like hydrolase domain containing 3	81932	TRUE	TRUE	TRUE	3.0432431946875	highest overall mean; lexical probe_id if exact mean tie
221767_x_at	HDLBP	high density lipoprotein binding protein	3069	TRUE	TRUE	TRUE	7.3992884141875	highest overall mean; lexical probe_id if exact mean tie
218595_s_at	HEATR1	HEAT repeat containing 1	55127	TRUE	TRUE	TRUE	5.1030574113125	highest overall mean; lexical probe_id if exact mean tie
218460_at	HEATR2	HEAT repeat containing 2	54919	TRUE	TRUE	TRUE	5.515154437375	highest overall mean; lexical probe_id if exact mean tie
219289_at	HEATR3	HEAT repeat containing 3	55027	TRUE	TRUE	TRUE	3.516013250875	highest overall mean; lexical probe_id if exact mean tie
65493_at	HEATR6	HEAT repeat containing 6	63897	TRUE	TRUE	TRUE	3.1801675585625	highest overall mean; lexical probe_id if exact mean tie
218450_at	HEBP1	heme binding protein 1	50865	TRUE	TRUE	TRUE	4.7886772756875	highest overall mean; lexical probe_id if exact mean tie
203430_at	HEBP2	heme binding protein 2	23593	TRUE	TRUE	TRUE	7.6660792245625	highest overall mean; lexical probe_id if exact mean tie
218603_at	HECA	headcase homolog (Drosophila)	51696	TRUE	TRUE	TRUE	5.686187448125	highest overall mean; lexical probe_id if exact mean tie
218632_at	HECTD3	HECT domain containing E3 ubiquitin protein ligase 3	79654	TRUE	TRUE	TRUE	3.119170997125	highest overall mean; lexical probe_id if exact mean tie
211034_s_at	HECTD4	HECT domain containing E3 ubiquitin protein ligase 4	283450	TRUE	TRUE	TRUE	4.40321513225	highest overall mean; lexical probe_id if exact mean tie
215584_at	HECW1	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1	23072	TRUE	TRUE	TRUE	3.226614794	highest overall mean; lexical probe_id if exact mean tie
212822_at	HEG1	heart development protein with EGF-like domains 1	57493	TRUE	TRUE	TRUE	3.3710335121875	highest overall mean; lexical probe_id if exact mean tie
220085_at	HELLS	helicase, lymphoid-specific	3070	TRUE	TRUE	TRUE	2.57454135275	highest overall mean; lexical probe_id if exact mean tie
203674_at	HELZ	helicase with zinc finger	9931	TRUE	TRUE	TRUE	2.701770421875	highest overall mean; lexical probe_id if exact mean tie
52159_at	HEMK1	HemK methyltransferase family member 1	51409	TRUE	TRUE	TRUE	3.157390737125	highest overall mean; lexical probe_id if exact mean tie
203902_at	HEPH	hephaestin	9843	TRUE	TRUE	TRUE	2.8043333155	highest overall mean; lexical probe_id if exact mean tie
218306_s_at	HERC1	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1	8925	TRUE	TRUE	TRUE	3.0481015635625	highest overall mean; lexical probe_id if exact mean tie
217902_s_at	HERC2	HECT and RLD domain containing E3 ubiquitin protein ligase 2	8924	TRUE	TRUE	TRUE	3.88601816025	highest overall mean; lexical probe_id if exact mean tie
208055_s_at	HERC4	HECT and RLD domain containing E3 ubiquitin protein ligase 4	26091	TRUE	TRUE	TRUE	3.76226700825	highest overall mean; lexical probe_id if exact mean tie
219863_at	HERC5	HECT and RLD domain containing E3 ubiquitin protein ligase 5	51191	TRUE	TRUE	TRUE	4.121890584375	highest overall mean; lexical probe_id if exact mean tie
219352_at	HERC6	HECT and RLD domain containing E3 ubiquitin protein ligase family member 6	55008	TRUE	TRUE	TRUE	4.293683827875	highest overall mean; lexical probe_id if exact mean tie
217168_s_at	HERPUD1	homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1	9709	TRUE	TRUE	TRUE	7.798064391	highest overall mean; lexical probe_id if exact mean tie
203394_s_at	HES1	hes family bHLH transcription factor 1	3280	TRUE	TRUE	TRUE	6.5842580388125	highest overall mean; lexical probe_id if exact mean tie
214521_at	HES2	hes family bHLH transcription factor 2	54626	TRUE	TRUE	TRUE	3.02798054275	highest overall mean; lexical probe_id if exact mean tie
211267_at	HESX1	HESX homeobox 1	8820	TRUE	TRUE	TRUE	2.592709793	highest overall mean; lexical probe_id if exact mean tie
201765_s_at	HEXA	hexosaminidase A (alpha polypeptide)	3073	TRUE	TRUE	TRUE	5.8224196715	highest overall mean; lexical probe_id if exact mean tie
220718_at	HEXA-AS1	HEXA antisense RNA 1	80072	TRUE	TRUE	TRUE	3.066419221625	highest overall mean; lexical probe_id if exact mean tie
201944_at	HEXB	hexosaminidase B (beta polypeptide)	3074	TRUE	TRUE	TRUE	7.2988302235625	highest overall mean; lexical probe_id if exact mean tie
202815_s_at	HEXIM1	hexamethylene bis-acetamide inducible 1	10614	TRUE	TRUE	TRUE	4.1249056569375	highest overall mean; lexical probe_id if exact mean tie
44783_s_at	HEY1	hes-related family bHLH transcription factor with YRPW motif 1	23462	TRUE	TRUE	TRUE	6.394230500375	highest overall mean; lexical probe_id if exact mean tie
219743_at	HEY2	hes-related family bHLH transcription factor with YRPW motif 2	23493	TRUE	TRUE	TRUE	3.0500374399375	highest overall mean; lexical probe_id if exact mean tie
220662_s_at	HEYL	hes-related family bHLH transcription factor with YRPW motif-like	26508	TRUE	TRUE	TRUE	2.3743363190625	highest overall mean; lexical probe_id if exact mean tie
211330_s_at	HFE	hemochromatosis	3077	TRUE	TRUE	TRUE	2.90917649	highest overall mean; lexical probe_id if exact mean tie
211111_at	HGC6.3	uncharacterized LOC100128124	100128124	TRUE	TRUE	TRUE	2.694868546	highest overall mean; lexical probe_id if exact mean tie
214308_s_at	HGD	homogentisate 1,2-dioxygenase	3081	TRUE	TRUE	TRUE	3.2312524966875	highest overall mean; lexical probe_id if exact mean tie
209960_at	HGF	hepatocyte growth factor (hepapoietin A; scatter factor)	3082	TRUE	TRUE	TRUE	3.47421275125	highest overall mean; lexical probe_id if exact mean tie
207027_at	HGFAC	HGF activator	3083	TRUE	TRUE	TRUE	2.549240489	highest overall mean; lexical probe_id if exact mean tie
219071_x_at	HGH1	HGH1 homolog (S. cerevisiae)	51236	TRUE	TRUE	TRUE	2.7373995596875	highest overall mean; lexical probe_id if exact mean tie
210428_s_at	HGS	hepatocyte growth factor-regulated tyrosine kinase substrate	9146	TRUE	TRUE	TRUE	4.4788457985625	highest overall mean; lexical probe_id if exact mean tie
218017_s_at	HGSNAT	heparan-alpha-glucosaminide N-acetyltransferase	138050	TRUE	TRUE	TRUE	3.9308770510625	highest overall mean; lexical probe_id if exact mean tie
219687_at	HHAT	hedgehog acyltransferase	55733	TRUE	TRUE	TRUE	3.7652310450625	highest overall mean; lexical probe_id if exact mean tie
215933_s_at	HHEX	hematopoietically expressed homeobox	3087	TRUE	TRUE	TRUE	2.7991910686875	highest overall mean; lexical probe_id if exact mean tie
220283_at	HHIPL2	HHIP-like 2	79802	TRUE	TRUE	TRUE	2.477248912875	highest overall mean; lexical probe_id if exact mean tie
221162_at	HHLA1	HERV-H LTR-associating 1	10086	TRUE	TRUE	TRUE	2.2569396193125	highest overall mean; lexical probe_id if exact mean tie
220812_s_at	HHLA2	HERV-H LTR-associating 2	11148	TRUE	TRUE	TRUE	3.6730546433125	highest overall mean; lexical probe_id if exact mean tie
220387_s_at	HHLA3	HERV-H LTR-associating 3	11147	TRUE	TRUE	TRUE	3.0130308704375	highest overall mean; lexical probe_id if exact mean tie
213374_x_at	HIBCH	3-hydroxyisobutyryl-CoA hydrolase	26275	TRUE	TRUE	TRUE	5.0660885464375	highest overall mean; lexical probe_id if exact mean tie
208461_at	HIC1	hypermethylated in cancer 1	3090	TRUE	TRUE	TRUE	2.2002848905	highest overall mean; lexical probe_id if exact mean tie
212964_at	HIC2	hypermethylated in cancer 2	23119	TRUE	TRUE	TRUE	3.2712035078125	highest overall mean; lexical probe_id if exact mean tie
200989_at	HIF1A	hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)	3091	TRUE	TRUE	TRUE	6.1771718943125	highest overall mean; lexical probe_id if exact mean tie
59999_at	HIF1AN	hypoxia inducible factor 1, alpha subunit inhibitor	55662	TRUE	TRUE	TRUE	4.3629685436875	highest overall mean; lexical probe_id if exact mean tie
222124_at	HIF3A	hypoxia inducible factor 3, alpha subunit	64344	TRUE	TRUE	TRUE	2.6058144906875	highest overall mean; lexical probe_id if exact mean tie
217845_x_at	HIGD1A	HIG1 hypoxia inducible domain family, member 1A	25994	TRUE	TRUE	TRUE	7.6622061370625	highest overall mean; lexical probe_id if exact mean tie
219719_at	HIGD1B	HIG1 hypoxia inducible domain family, member 1B	51751	TRUE	TRUE	TRUE	2.29897532675	highest overall mean; lexical probe_id if exact mean tie
209329_x_at	HIGD2A	HIG1 hypoxia inducible domain family, member 2A	192286	TRUE	TRUE	TRUE	6.87471774475	highest overall mean; lexical probe_id if exact mean tie
218507_at	HILPDA	hypoxia inducible lipid droplet-associated	29923	TRUE	TRUE	TRUE	3.789634902375	highest overall mean; lexical probe_id if exact mean tie
206495_s_at	HINFP	histone H4 transcription factor	25988	TRUE	TRUE	TRUE	2.6907993538125	highest overall mean; lexical probe_id if exact mean tie
207721_x_at	HINT1	histidine triad nucleotide binding protein 1	3094	TRUE	TRUE	TRUE	9.4166651051875	highest overall mean; lexical probe_id if exact mean tie
205425_at	HIP1	huntingtin interacting protein 1	3092	TRUE	TRUE	TRUE	3.1551246056875	highest overall mean; lexical probe_id if exact mean tie
209559_at	HIP1R	huntingtin interacting protein 1 related	9026	TRUE	TRUE	TRUE	4.0330353016875	highest overall mean; lexical probe_id if exact mean tie
212293_at	HIPK1	homeodomain interacting protein kinase 1	204851	TRUE	TRUE	TRUE	7.6728099068125	highest overall mean; lexical probe_id if exact mean tie
219028_at	HIPK2	homeodomain interacting protein kinase 2	28996	TRUE	TRUE	TRUE	4.4366517141875	highest overall mean; lexical probe_id if exact mean tie
210148_at	HIPK3	homeodomain interacting protein kinase 3	10114	TRUE	TRUE	TRUE	2.6855556145	highest overall mean; lexical probe_id if exact mean tie
217427_s_at	HIRA	histone cell cycle regulator	7290	TRUE	TRUE	TRUE	4.3311241806875	highest overall mean; lexical probe_id if exact mean tie
204504_s_at	HIRIP3	HIRA interacting protein 3	8479	TRUE	TRUE	TRUE	3.470736976875	highest overall mean; lexical probe_id if exact mean tie
208484_at	HIST1H1A	histone cluster 1, H1a	3024	TRUE	TRUE	TRUE	3.0593829160625	highest overall mean; lexical probe_id if exact mean tie
214534_at	HIST1H1B	histone cluster 1, H1b	3009	TRUE	TRUE	TRUE	2.7475765974375	highest overall mean; lexical probe_id if exact mean tie
209398_at	HIST1H1C	histone cluster 1, H1c	3006	TRUE	TRUE	TRUE	6.8043869981875	highest overall mean; lexical probe_id if exact mean tie
214537_at	HIST1H1D	histone cluster 1, H1d	3007	TRUE	TRUE	TRUE	2.3586194943125	highest overall mean; lexical probe_id if exact mean tie
208553_at	HIST1H1E	histone cluster 1, H1e	3008	TRUE	TRUE	TRUE	2.619295799375	highest overall mean; lexical probe_id if exact mean tie
207982_at	HIST1H1T	histone cluster 1, H1t	3010	TRUE	TRUE	TRUE	3.0304280331875	highest overall mean; lexical probe_id if exact mean tie
208569_at	HIST1H2AB	histone cluster 1, H2ab	8335	TRUE	TRUE	TRUE	2.50998869325	highest overall mean; lexical probe_id if exact mean tie
215071_s_at	HIST1H2AC	histone cluster 1, H2ac	8334	TRUE	TRUE	TRUE	6.08149334375	highest overall mean; lexical probe_id if exact mean tie
214469_at	HIST1H2AE	histone cluster 1, H2ae	3012	TRUE	TRUE	TRUE	3.078918876375	highest overall mean; lexical probe_id if exact mean tie
208583_x_at	HIST1H2AJ	histone cluster 1, H2aj	8331	TRUE	TRUE	TRUE	4.4661074954375	highest overall mean; lexical probe_id if exact mean tie
214644_at	HIST1H2AK	histone cluster 1, H2ak	8330	TRUE	TRUE	TRUE	3.1162402303125	highest overall mean; lexical probe_id if exact mean tie
214554_at	HIST1H2AL	histone cluster 1, H2al	8332	TRUE	TRUE	TRUE	2.6077755430625	highest overall mean; lexical probe_id if exact mean tie
214481_at	HIST1H2AM	histone cluster 1, H2am	8336	TRUE	TRUE	TRUE	3.34652904675	highest overall mean; lexical probe_id if exact mean tie
208547_at	HIST1H2BB	histone cluster 1, H2bb	3018	TRUE	TRUE	TRUE	3.121923632125	highest overall mean; lexical probe_id if exact mean tie
209911_x_at	HIST1H2BD	histone cluster 1, H2bd	3017	TRUE	TRUE	TRUE	6.864664990125	highest overall mean; lexical probe_id if exact mean tie
208527_x_at	HIST1H2BE	histone cluster 1, H2be	8344	TRUE	TRUE	TRUE	4.9431793425	highest overall mean; lexical probe_id if exact mean tie
208546_x_at	HIST1H2BH	histone cluster 1, H2bh	8345	TRUE	TRUE	TRUE	3.2464805061875	highest overall mean; lexical probe_id if exact mean tie
214502_at	HIST1H2BJ	histone cluster 1, H2bj	8970	TRUE	TRUE	TRUE	2.9502061823125	highest overall mean; lexical probe_id if exact mean tie
209806_at	HIST1H2BK	histone cluster 1, H2bk	85236	TRUE	TRUE	TRUE	6.8633921028125	highest overall mean; lexical probe_id if exact mean tie
207611_at	HIST1H2BL	histone cluster 1, H2bl	8340	TRUE	TRUE	TRUE	2.1514208280625	highest overall mean; lexical probe_id if exact mean tie
208515_at	HIST1H2BM	histone cluster 1, H2bm	8342	TRUE	TRUE	TRUE	2.7342453128125	highest overall mean; lexical probe_id if exact mean tie
