score_source	centroid_source	scaling	distance	sample_id	tissue	projected_state	method_id
VST_locked	locked_final_VST	none	correlation	AF002	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF004	tracheal	E1	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF006	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF008	tracheal	E1	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF010	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF012	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF014	tracheal	E1	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF016	tracheal	E1	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF018	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF020	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF022	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF024	tracheal	E1	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF026	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF028	tracheal	E1	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF030	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF032	tracheal	E1	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF034	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF036	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF040	tracheal	E1	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF042	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF044	tracheal	E1	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF046	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF048	tracheal	E1	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF050	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF052	tracheal	E1	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF054	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF056	tracheal	E1	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF058	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF060	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF062	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF064	tracheal	E1	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF066	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF068	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF070	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF072	tracheal	E1	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF074	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF076	tracheal	E1	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF079	tracheal	E1	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF083	tracheal	E1	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF086	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF088	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF090	tracheal	E1	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF094	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF096	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF100	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF102	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF105	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF107	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	none	correlation	AF108	tracheal	E3	VST_locked__locked_final_VST__none__correlation
VST_locked	locked_final_VST	cohort_z	euclidean	AF001	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF003	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF005	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF007	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF009	nasal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF011	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF013	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF015	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF017	nasal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF019	nasal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF021	nasal	E3	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF023	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF025	nasal	E3	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF027	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF029	nasal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF031	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF033	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF035	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF037	nasal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF039	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF041	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF043	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF045	nasal	E3	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF047	nasal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF049	nasal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF051	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF053	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF055	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF057	nasal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF059	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF061	nasal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF063	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF065	nasal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF067	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF069	nasal	E3	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF071	nasal	E3	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF073	nasal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF075	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF077	nasal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF078	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF080	nasal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF082	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF084	nasal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF085	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF087	nasal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF089	nasal	E3	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF091	nasal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF092	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF097	nasal	E3	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF098	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF099	nasal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF101	nasal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF103	nasal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF104	nasal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF106	nasal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF002	tracheal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF004	tracheal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF006	tracheal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF008	tracheal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF010	tracheal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF012	tracheal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF014	tracheal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF016	tracheal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF018	tracheal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF020	tracheal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF022	tracheal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF024	tracheal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF026	tracheal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF028	tracheal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF030	tracheal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF032	tracheal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF034	tracheal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF036	tracheal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF040	tracheal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF042	tracheal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF044	tracheal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF046	tracheal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF048	tracheal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF050	tracheal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF052	tracheal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF054	tracheal	E3	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF056	tracheal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF058	tracheal	E3	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF060	tracheal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF062	tracheal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF064	tracheal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF066	tracheal	E3	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF068	tracheal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF070	tracheal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF072	tracheal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF074	tracheal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF076	tracheal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF079	tracheal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF083	tracheal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF086	tracheal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF088	tracheal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF090	tracheal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF094	tracheal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF096	tracheal	E3	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF100	tracheal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF102	tracheal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF105	tracheal	E1	VST_locked__locked_final_VST__cohort_z__euclidean
VST_locked	locked_final_VST	cohort_z	euclidean	AF107	tracheal	E2	VST_locked__locked_final_VST__cohort_z__euclidean
